img_url,caption
https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Arizona_Republican_Presidential_Primary_Election_Results_by_County%2C_2008.png/175px-Arizona_Republican_Presidential_Primary_Election_Results_by_County%2C_2008.png,"Arizona results by county <div class=""legend"" style=""-webkit-column-break-inside: avoid;page-break-inside: avoid;break-inside: avoid-column""><span class=""legend-color"" style=""display:inline-block; width:1.5em; height:1.5em; margin:1px 0; border:0; background-color: #FF6600; color:black; font-size:100%; text-align:center;""> </span> John McCain"
https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/GAprimarygop-county.PNG/190px-GAprimarygop-county.PNG,"Georgia results by county <div class=""legend"" style=""-webkit-column-break-inside: avoid;page-break-inside: avoid;break-inside: avoid-column""><span class=""legend-color"" style=""display:inline-block; width:1.5em; height:1.5em; margin:1px 0; border:0; background-color: #F4C2C2; color:black; font-size:100%; text-align:center;""> </span> Mike Huckabee"
https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/ILprimarygop-county.PNG/120px-ILprimarygop-county.PNG,"Illinois results by county <div class=""legend"" style=""-webkit-column-break-inside: avoid;page-break-inside: avoid;break-inside: avoid-column""><span class=""legend-color"" style=""display:inline-block; width:1.5em; height:1.5em; margin:1px 0; border:0; background-color: #FF0000; color:black; font-size:100%; text-align:center;""> </span> John McCain"
https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/MOprimarygop-county.PNG/200px-MOprimarygop-county.PNG,"Missouri results by county.<div class=""legend"" style=""-webkit-column-break-inside: avoid;page-break-inside: avoid;break-inside: avoid-column""><span class=""legend-color"" style=""display:inline-block; width:1.5em; height:1.5em; margin:1px 0; border:0px; background-color:Red; color:black; font-size:100%; text-align:center;""> </span> John McCain"
https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Head_of_Trent.jpg/220px-Head_of_Trent.jpg,The Trent passes over a man-made waterfall in Hollin Wood just downstream from its source.
https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Swarkestone_Bridge.jpg/220px-Swarkestone_Bridge.jpg,Swarkestone Bridge
https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Newark_on_Trent_Castle_-_geograph.org.uk_-_1276091.jpg/220px-Newark_on_Trent_Castle_-_geograph.org.uk_-_1276091.jpg,Newark Castle
https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Gb4dot_rivers_England.png/220px-Gb4dot_rivers_England.png,<center> River Trent within England</center>
https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Cliffs_at_the_south_end_of_Gunthorpe_weir_-_geograph.org.uk_-_629291.jpg/220px-Cliffs_at_the_south_end_of_Gunthorpe_weir_-_geograph.org.uk_-_629291.jpg,<center> Mercia Mudstone formation at Gunthorpe</center>
https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Aggregate_extraction_works_-_geograph.org.uk_-_264548.jpg/220px-Aggregate_extraction_works_-_geograph.org.uk_-_264548.jpg,<center> Gravel extraction at Besthorpe</center>
https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Rain_clouds_in_Erewash%2C_Derbyshire.jpg/220px-Rain_clouds_in_Erewash%2C_Derbyshire.jpg,<center>Rainfall in the Trent valley</center>
https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Archway_Under_Trent_Bridge_-_geograph.org.uk_-_608013.jpg/220px-Archway_Under_Trent_Bridge_-_geograph.org.uk_-_608013.jpg,<center>Trent Bridge flood marks</center>
https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Girton_floodmarks_-_geograph.org.uk_-_666010.jpg/220px-Girton_floodmarks_-_geograph.org.uk_-_666010.jpg,Flood marks at Girton showing the height of the 1795 flood and others
https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Melton_Road_in_the_floods_of_March_1947_-_geograph.org.uk_-_1537395.jpg/220px-Melton_Road_in_the_floods_of_March_1947_-_geograph.org.uk_-_1537395.jpg,<center> West Bridgford in the floods of March 1947</center>
https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Holme_Sluices_-_geograph.org.uk_-_1163801.jpg/220px-Holme_Sluices_-_geograph.org.uk_-_1163801.jpg,<center>Holme Sluices: part of the Nottingham flood defences</center>
https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Newark_Town_Lock.jpg/220px-Newark_Town_Lock.jpg,Newark Town Lock
https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/The_Trent_at_Hoveringham_-_geograph.org.uk_-_61404.jpg/220px-The_Trent_at_Hoveringham_-_geograph.org.uk_-_61404.jpg,<center> Barges near Hoveringham in 1954 </center>
https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/River_Trent_at_Keadby_Lock_-_geograph.org.uk_-_482048.jpg/220px-River_Trent_at_Keadby_Lock_-_geograph.org.uk_-_482048.jpg,<center>The aggregate carrier <i>Tinno</i> passing Keadby in 2002</center>
https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Trent_Aegir_2.JPG/220px-Trent_Aegir_2.JPG,"The Trent Aegir seen from West Stockwith, Nottinghamshire 20 September 2005"
https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Fowlea_Brook%2C_Stoke_-_geograph.org.uk_-_344910.jpg/220px-Fowlea_Brook%2C_Stoke_-_geograph.org.uk_-_344910.jpg,<center> Fowlea Brook - once a very heavily polluted tributary of the Trent</center>
https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Caddisfly_Larva.jpg/220px-Caddisfly_Larva.jpg,"<center> Caddisfly larva, intolerant of pollution, are used as an indicator species in the Trent Biotic index</center>"
https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Grey_Heron_fishing_the_River_Trent_-_geograph.org.uk_-_1265756.jpg/220px-Grey_Heron_fishing_the_River_Trent_-_geograph.org.uk_-_1265756.jpg,<center>Grey heron fishing in the Trent </center>
https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/FishingTrent_Turner.jpg/220px-FishingTrent_Turner.jpg,"<i>Fishing on the Trent near Ingleby</i> by George Turner, 1850"
https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Summer_on_the_river%5E_-_geograph.org.uk_-_1536008.jpg/220px-Summer_on_the_river%5E_-_geograph.org.uk_-_1536008.jpg,"<center>Fishing on the Trent near Hazelford Ferry, 2009</center>"
https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Barton_Ferry.jpg/220px-Barton_Ferry.jpg,Barton Ferry in 1949
https://upload.wikimedia.org/wikipedia/en/thumb/3/3f/Farndon_ferry_1907_postcard.jpg/237px-Farndon_ferry_1907_postcard.jpg,Farndon ferry in 1907 showing the white frontage of the Britannia Inn
https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Bridge_in_Burton_upon_Trent.jpg/220px-Bridge_in_Burton_upon_Trent.jpg,"Ferry Bridge built in 1889, crosses the river between Stapenhill and Burton"
https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/View_to_Cottam_-_geograph.org.uk_-_1718128.jpg/220px-View_to_Cottam_-_geograph.org.uk_-_1718128.jpg,"<div class=""center"" style=""width:auto; margin-left:auto; margin-right:auto;"">Cottam Power Station"
https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/HPPWhitewater.jpg/220px-HPPWhitewater.jpg,<center>Holme Pierrepont National Watersports Centre in Nottingham next to the River Trent</center>
https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Trent_Valley_Sailing_Club_-_geograph.org.uk_-_762374.jpg/220px-Trent_Valley_Sailing_Club_-_geograph.org.uk_-_762374.jpg,<center>Trent Valley Sailing Club near Trent Lock</center>
https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Rothrist_Kraftwerk.jpg/220px-Rothrist_Kraftwerk.jpg,"Ruppoldingen hydroelectric plant, near Rothrist"
https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Rothrist_Kirche.jpg/170px-Rothrist_Kirche.jpg,Church in Rothrist
https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Red_scooter_rider_Avenida_Do_Mar%2C_Funchal%2C_Madeira_Island.jpg/250px-Red_scooter_rider_Avenida_Do_Mar%2C_Funchal%2C_Madeira_Island.jpg,The Vespa was the first globally popular scooter.
https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Lambretta_125_D_1952_a.jpg/170px-Lambretta_125_D_1952_a.jpg,1952 Lambretta 125 D
https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Bajaj_chetak_scooter_01.jpg/220px-Bajaj_chetak_scooter_01.jpg,Bajaj Chetak
https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Piaggio_mp3.jpg/220px-Piaggio_mp3.jpg,Piaggio MP3
https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Honda_Helix.jpg/220px-Honda_Helix.jpg,Honda CN250 Helix
https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/PiaggioXEvo250ie.jpg/220px-PiaggioXEvo250ie.jpg,"Piaggio XEvo 250ie, four-stroke Maxi-scooter"
https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Aprilia_SR50_Factory.jpg/220px-Aprilia_SR50_Factory.jpg,Aprilia SR50
https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Kymco_Activ.JPG/220px-Kymco_Activ.JPG,"Kymco Activ underbone. This has a slanted downtube, which defines an underbone, and no foot platform, the presence of which defines a scooter."
https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Monsoon_couple_on_motorcycle.jpg/220px-Monsoon_couple_on_motorcycle.jpg,Bangalore couple on LML Vespa
https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Vespa_in_Trieste.jpg/220px-Vespa_in_Trieste.jpg,"Rider looking for a place at parking lot in Trieste, where use of a scooter in city transport is among highest in Italy."
https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Zweiradparkplatz_in_Sorrent.jpg/220px-Zweiradparkplatz_in_Sorrent.jpg,Motor scooter parking lot
https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Old_Mods_photo.jpg/220px-Old_Mods_photo.jpg,Mods on a scooter
https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Scooter_rally%2C_Smallbrook%2C_IW%2C_UK.jpg/220px-Scooter_rally%2C_Smallbrook%2C_IW%2C_UK.jpg,"Scooter rally at Smallbrook Stadium, Isle of Wight"
https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Haemeupseong_Main_Gate.jpg/220px-Haemeupseong_Main_Gate.jpg,Haemieupseong Fortress Main Gate
https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Inside_Haemi_Fortress.jpg/220px-Inside_Haemi_Fortress.jpg,Haemieupseong Fortress Interior
https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/%EC%A0%9C2%EA%B2%BD_%EB%A7%88%EC%95%A0%EC%97%AC%EB%9E%98%EC%82%BC%EC%A1%B4%EC%83%81.jpg/220px-%EC%A0%9C2%EA%B2%BD_%EB%A7%88%EC%95%A0%EC%97%AC%EB%9E%98%EC%82%BC%EC%A1%B4%EC%83%81.jpg,Yonghyeon-ri Rock-carved Buddha Triad
https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Bowonsa_Temple.jpg/220px-Bowonsa_Temple.jpg,Bowonsa Temple
https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Seosan_Countryside.jpg/220px-Seosan_Countryside.jpg,Seosan Countryside
https://upload.wikimedia.org/wikipedia/en/thumb/e/ef/Original_Stingrays.PNG/220px-Original_Stingrays.PNG,"Original Stingrays logo, used 1993–2000; revived for throwback third jerseys in 2011–12."
https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Stingrays_vs_Checkers_4-17-09.jpg/220px-Stingrays_vs_Checkers_4-17-09.jpg,The Stingrays battle the Charlotte Checkers for control of the puck during the first round of the 2009 Kelly Cup playoffs.
https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Stingrays_vs_Cyclones_3-7-10.jpg/220px-Stingrays_vs_Cyclones_3-7-10.jpg,Gregg Johnson faces off against Barret Ehgoetz of the Cincinnati Cyclones during the 2009–10 season.
https://upload.wikimedia.org/wikipedia/en/thumb/3/3d/ECHL-Uniform-SC.png/220px-ECHL-Uniform-SC.png,"Current Stingrays home and away jerseys, used since 2008."
https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Cool-Ray.jpg/220px-Cool-Ray.jpg,Cool Ray entertains fans during the Stingrays' Military Appreciation Night.
https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Pink-in-the-Rink.jpg/220px-Pink-in-the-Rink.jpg,The Stingrays battle in front of the Toledo Walleye goal at Pink in the Rink 2010.
https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/1968_Toyota_Corolla-Sprinter_01.jpg/220px-1968_Toyota_Corolla-Sprinter_01.jpg,Toyota Corolla Sprinter (KE15)
https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Toyota_Sprinter_Trueno_TE27_orange.jpg/220px-Toyota_Sprinter_Trueno_TE27_orange.jpg,"Toyota Sprinter Trueno (TE27, Japan)"
https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/SprinterKE65.jpg/220px-SprinterKE65.jpg,Sprinter sedan (KE65)
https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Toyota_Sprinter_KE70.jpg/220px-Toyota_Sprinter_KE70.jpg,1981-1983 Sprinter Sedan (E70)
https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Toyota_AE86_Sprinter_Trueno.jpg/220px-Toyota_AE86_Sprinter_Trueno.jpg,Sprinter Trueno 1600 GT (AE86)
https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Toyota_Sprinter_1.3_SE_Saloon_1986_%2815099716412%29.jpg/220px-Toyota_Sprinter_1.3_SE_Saloon_1986_%2815099716412%29.jpg,1986 Toyota Sprinter SE
https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/E90_Toyota_Sprinter_1.jpg/220px-E90_Toyota_Sprinter_1.jpg,Sprinter MX sedan (E90)
https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Toyota_Sprinter_Cielo_001.JPG/220px-Toyota_Sprinter_Cielo_001.JPG,Sprinter Cielo 1.5 G-Saloon (AE91)
https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/1987_Toyota_Sprinter-Trueno_01.jpg/220px-1987_Toyota_Sprinter-Trueno_01.jpg,Sprinter Trueno GT-Z (AE92)
https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Toyota_Sprinter_Carib_001.JPG/220px-Toyota_Sprinter_Carib_001.JPG,Sprinter Carib (AE95)
https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/E100_Toyota_Sprinter_1.jpg/220px-E100_Toyota_Sprinter_1.jpg,"Sprinter 1.5 SE Limited (AE100, Japan))"
https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/1992_Toyota_Sprinter-Marino_01.jpg/220px-1992_Toyota_Sprinter-Marino_01.jpg,1992 Toyota Sprinter Marino (Japan)
https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/E110_Toyota_Sprinter_1.jpg/220px-E110_Toyota_Sprinter_1.jpg,Sprinter 1.5 XE Vintage Limited (AE110)
https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Tree_line_above_St._Moritz.jpg/220px-Tree_line_above_St._Moritz.jpg,"Tree line above St. Moritz, Switzerland. May 2009"
https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Tree_line.jpg/220px-Tree_line.jpg,"In this view of an alpine tree line, the distant line looks particularly sharp. The foreground shows the transition from trees to no trees. These trees are stunted in growth and one-sided because of cold and constant wind."
https://upload.wikimedia.org/wikipedia/en/thumb/d/de/Distribution_of_Plants_in_a_Perpendicular_Direction_in_the_Torrid%2C_the_Temperate%2C_and_the_Rigid_Zones_1848_Alexander_Keith_Johnston.png/600px-Distribution_of_Plants_in_a_Perpendicular_Direction_in_the_Torrid%2C_the_Temperate%2C_and_the_Rigid_Zones_1848_Alexander_Keith_Johnston.png,"This Map of the ""Distribution of Plants in a Perpendicular Direction in the Torrid, the Temperate, and the Rigid Zones"" was first published 1848 in ""The Physical Atlas"". It shows tree lines of the Andes, Himalaya, Alps and Pyrenees"
https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Treeline_In_The_Tararuas.JPG/220px-Treeline_In_The_Tararuas.JPG,An alpine tree line in the Tararua Range
https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Treeline_on_mountain_over_Firth_River_in_Ivvavik_National_Park%2C_YT.jpg/220px-Treeline_on_mountain_over_Firth_River_in_Ivvavik_National_Park%2C_YT.jpg,Treeline on a mountain in the Canadian Arctic
https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Jojo-Maly_Szyszak_2005.jpg/220px-Jojo-Maly_Szyszak_2005.jpg,"Severe winter climate conditions at alpine tree line causes stunted <i>krummholz</i> growth. Karkonosze, Poland."
https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Larix_gmelinii0.jpg/220px-Larix_gmelinii0.jpg,"Dahurian Larch growing close to the Arctic tree line in the Kolyma region, Arctic northeast Siberia."
https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Valle_del_Frances.jpg/250px-Valle_del_Frances.jpg,"View of a Magellanic Lenga forest close to the tree line in Torres del Paine National Park, Chile."
https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/BeagleChannelGlacier.jpg/220px-BeagleChannelGlacier.jpg,"Trees growing along the north shore of the Beagle Channel, 55°S."
https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/HK_Tsim_Sha_Tsui_200901.jpg/300px-HK_Tsim_Sha_Tsui_200901.jpg,"Tsim Sha Tsui, seen from Hong Kong Island."
https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Tsim_Sha_Tsui_from_Yuet_Tai_Kei.png/220px-Tsim_Sha_Tsui_from_Yuet_Tai_Kei.png,The position of Tsim Sha Tsui (pink) during Ming Dynasty
https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/TST_aerophoto.jpg/220px-TST_aerophoto.jpg,"Aerial view of Tsim Sha Tsui in early 20th century. The Kowloon Station (low left corner), the former Marine Police Headquarters (on the hill inland behind the station), and the Peninsula Hotel (centre)"
https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Harbour_City_Overview_2011.jpg/220px-Harbour_City_Overview_2011.jpg,"The southern tip of Tsim Sha Tsui, with the Hong Kong China Ferry Terminal and Harbour City."
https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/The_Peninsula_Hong_Kong_%28full_view%29.jpg/220px-The_Peninsula_Hong_Kong_%28full_view%29.jpg,The Peninsula and its office towers.
https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/HK_TST_night_Lock_Road_shop_signs_%E9%B4%BB%E6%98%9F%E6%B5%B7%E9%AE%AE%E9%85%92%E5%AE%B6_Super_Star_Seafood_Restaurant.JPG/220px-HK_TST_night_Lock_Road_shop_signs_%E9%B4%BB%E6%98%9F%E6%B5%B7%E9%AE%AE%E9%85%92%E5%AE%B6_Super_Star_Seafood_Restaurant.JPG,Neon signs in Lock Road.
https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Canton_Road_201409.jpg/220px-Canton_Road_201409.jpg,Gucci store in the Tsim Sha Tsui section of Canton Road.
https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/1881_Heritage_Night_view_2012.jpg/220px-1881_Heritage_Night_view_2012.jpg,1881 Heritage
https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Kowloon_Park_201008.jpg/220px-Kowloon_Park_201008.jpg,Overview of Kowloon Park.
https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Kowloon_Clock_Tower_June_18_2007.jpg/220px-Kowloon_Clock_Tower_June_18_2007.jpg,The Former Kowloon-Canton Railway Clock Tower in Tsim Sha Tsui is a famous landmark of Hong Kong.
https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Snippet_of_twinstead.png/136px-Snippet_of_twinstead.png,1945 map of Twinstead
https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Inside_Twinstead_church_-_geograph.org.uk_-_1463511.jpg/158px-Inside_Twinstead_church_-_geograph.org.uk_-_1463511.jpg,Interior design of The Church of St John the Evangelist
https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Twinstead_population_time_series_1801-2011.jpg/147px-Twinstead_population_time_series_1801-2011.jpg,Population of Twinstead 1801-2011
https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Occupational_Structure_of_Twinstead_%281881%29_.jpg/148px-Occupational_Structure_of_Twinstead_%281881%29_.jpg,Occupational Structure of Twinstead (1881)
https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/2018-06-29_11_19_10_View_west_along_U.S._Route_22_between_6th_Street_and_5th_Street_in_Lopatcong_Township%2C_Warren_County%2C_New_Jersey.jpg/220px-2018-06-29_11_19_10_View_west_along_U.S._Route_22_between_6th_Street_and_5th_Street_in_Lopatcong_Township%2C_Warren_County%2C_New_Jersey.jpg,US 22 westbound past Route 57 in Lopatcong Township
https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/2018-06-14_13_51_25_View_west_along_Interstate_78_and_U.S._Route_22_%28Phillipsburg-Newark_Expressway%29_between_Exit_17_and_Exit_15_in_Clinton%2C_Hunterdon_County%2C_New_Jersey.jpg/220px-thumbnail.jpg,I-78/US 22 westbound past Route 31 interchange in Clinton
https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/2018-05-29_16_36_42_View_east_along_U.S._Route_22_just_east_of_County_Line_Road_in_Branchburg_Township%2C_Somerset_County%2C_New_Jersey.jpg/220px-2018-05-29_16_36_42_View_east_along_U.S._Route_22_just_east_of_County_Line_Road_in_Branchburg_Township%2C_Somerset_County%2C_New_Jersey.jpg,US 22 eastbound entering Somerset County in Branchburg Township
https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/2018-05-29_15_23_30_View_east_along_U.S._Route_22_at_Cramer_Avenue_in_Green_Brook_Township%2C_Somerset_County%2C_New_Jersey.jpg/220px-2018-05-29_15_23_30_View_east_along_U.S._Route_22_at_Cramer_Avenue_in_Green_Brook_Township%2C_Somerset_County%2C_New_Jersey.jpg,View east along US 22 at Cramer Road in Green Brook
https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/2018-06-21_15_17_42_View_west_along_U.S._Route_22_just_west_of_Union_County_Route_577_%28Springfield_Avenue%29_in_Springfield_Township%2C_Union_County%2C_New_Jersey.jpg/220px-2018-06-21_15_17_42_View_west_along_U.S._Route_22_just_west_of_Union_County_Route_577_%28Springfield_Avenue%29_in_Springfield_Township%2C_Union_County%2C_New_Jersey.jpg,US 22 westbound past CR 577 interchange in Springfield
https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/UB40_first_gig.jpg/220px-UB40_first_gig.jpg,"A plaque commemorating UB40's first concert at the Hare &amp; Hounds in Kings Heath, Birmingham"
https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Ali_Campbell_at_Raggamuffin_2009_cropped.jpg/170px-Ali_Campbell_at_Raggamuffin_2009_cropped.jpg,Vocalist Ali Campbell
https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/UB40_Rock_am_Ring_1987.jpg/220px-UB40_Rock_am_Ring_1987.jpg,"UB40 at the Rock AM Ring, Nürburgring, Germany in 1987"
https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/UB40WellingtonNZ.JPG/220px-UB40WellingtonNZ.JPG,"UB40 live in Wellington, New Zealand, in 2004"
https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/UB40.jpg/220px-UB40.jpg,UB40 performing in Toronto in 2006
https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/TraversParryUB40.jpg/220px-TraversParryUB40.jpg,"Brian Travers and Laurence Parry of UB40 at Birmingham Symphony Hall, England, October 2010"
https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/UB40_guitar%2C_HRC_Sacramento.jpg/170px-UB40_guitar%2C_HRC_Sacramento.jpg,"UB40 guitar at the Hard Rock Cafe, Sacramento, California"
https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Woking_Palace%2C_near_Old_Woking_-_geograph.org.uk_-_40278.jpg/220px-Woking_Palace%2C_near_Old_Woking_-_geograph.org.uk_-_40278.jpg,The ruins of Woking Palace
https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Shah_Jahan_Mosque_TQ0159_214.jpg/220px-Shah_Jahan_Mosque_TQ0159_214.jpg,"Shah Jahan Mosque, the oldest in England"
https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Hook_Heath_-_geograph.org.uk_-_45763.jpg/220px-Hook_Heath_-_geograph.org.uk_-_45763.jpg,"Unable to find an agent for the sale of their surplus land at Hook Heath, the London Necropolis Company themselves developed the area into a prosperous suburb of large detached houses."
https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Horsell_church_-_geograph.org.uk_-_45606.jpg/170px-Horsell_church_-_geograph.org.uk_-_45606.jpg,"St Mary's Church, Horsell"
https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Woking_tripod.JPG/170px-Woking_tripod.JPG,The Woking Martian
https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Pond_and_sandpit%2C_Horsell_Common_-_site_for_%22The_War_of_the_Worlds%22_-_geograph.org.uk_-_168459.jpg/220px-Pond_and_sandpit%2C_Horsell_Common_-_site_for_%22The_War_of_the_Worlds%22_-_geograph.org.uk_-_168459.jpg,"Horsell Common sandpit, site of the landing of the Martians in H.G. Wells' <i>The War of the Worlds.</i>"
https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Plane_Overhead%2C_Woking_-_geograph.org.uk_-_601375.jpg/170px-Plane_Overhead%2C_Woking_-_geograph.org.uk_-_601375.jpg,Hawker Hunter as public art
https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Woking_Skyline.JPG/220px-Woking_Skyline.JPG,Woking skyline from St Mary's Church
https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/WokingStation.jpg/220px-WokingStation.jpg,"Woking railway station, Platform 5 (south) side"
https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Lightbox_and_Basingstoke_Canal_-_geograph.org.uk_-_1186672.jpg/220px-Lightbox_and_Basingstoke_Canal_-_geograph.org.uk_-_1186672.jpg,The Lightbox Art Gallery by the Basingstoke Canal at Woking
https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Kingfield_Stadium_-_geograph-1779642.jpg/220px-Kingfield_Stadium_-_geograph-1779642.jpg,"Kingfield Stadium, the home ground of Woking FC"
